,grade,male,preschool,expectBachelors,motherHS,motherWork,fatherHS,fatherWork,selfBornUS,motherBornUS,fatherBornUS,englishAtHome,computerForSchoolwork,read30MinsADay,minutesPerWeekEnglish,studentsInEnglish,schoolHasLibrary,publicSchool,urban,schoolSize,readingScore,American Indian/Alaska Native,Asian,Black,Hispanic,More than one race,Native Hawaiian/Other Pacific Islander,White
3111,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,261.0,30.0,1.0,1,0,979.0,582.22,0,0,0,0,0,0,1
3112,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,1,0,389.0,464.3,0,0,0,0,0,0,1
3114,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1610.0,560.34,0,0,0,0,0,0,1
3115,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,20.0,1.0,1,0,509.0,535.49,0,0,0,0,0,0,1
3116,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,400.0,428.62,0,0,0,1,0,0,0
3117,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,150.0,34.0,1.0,1,1,2646.0,468.15,0,0,0,1,0,0,0
3118,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,23.0,1.0,1,0,1382.0,550.98,0,0,0,1,0,0,0
3119,10,1,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,1375.0,472.4,0,0,0,0,0,0,1
3120,11,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,175.0,18.0,1.0,1,1,1110.0,394.48,0,0,0,1,0,0,0
3123,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,18.0,1.0,0,1,356.0,555.45,0,0,0,0,0,0,1
3124,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,225.0,30.0,1.0,1,0,2878.0,564.88,0,0,0,0,0,0,1
3126,9,1,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,200.0,30.0,1.0,1,1,989.0,406.5,0,1,0,0,0,0,0
3127,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,24.0,1.0,1,0,276.0,461.53,0,0,0,0,0,0,1
3129,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,15.0,1.0,0,1,356.0,513.16,0,0,0,0,0,0,1
3131,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,275.0,28.0,1.0,1,0,2000.0,656.0,0,1,0,0,0,0,0
3132,10,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,240.0,30.0,1.0,1,0,1087.0,462.78,0,0,0,0,0,0,1
3133,10,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,250.0,30.0,1.0,1,0,1347.0,373.23,0,1,0,0,0,0,0
3134,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,270.0,39.0,1.0,1,1,1734.0,573.81,0,0,0,1,0,0,0
3135,10,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,150.0,30.0,1.0,1,0,1079.0,479.93,0,0,0,1,0,0,0
3137,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,1380.0,448.35,0,0,0,0,0,0,1
3138,10,1,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,0.0,0,1,308.0,550.16,0,0,0,0,0,0,1
3139,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,1,2255.0,552.01,0,0,0,0,0,0,1
3142,9,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,400.0,32.0,1.0,1,0,930.0,561.14,0,0,0,0,0,0,1
3145,10,1,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,275.0,15.0,1.0,1,1,539.0,579.82,0,0,0,1,0,0,0
3147,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,300.0,30.0,1.0,1,1,2255.0,577.83,0,0,0,0,0,0,1
3148,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,1,2144.0,425.22,0,0,0,0,0,0,1
3149,11,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,270.0,20.0,1.0,1,0,1489.0,582.44,0,0,0,1,0,0,0
3150,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,30.0,1.0,1,1,1900.0,589.27,0,0,0,0,0,0,1
3154,9,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,40.0,1.0,1,1,3138.0,427.02,0,0,0,0,0,0,1
3155,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,360.0,25.0,1.0,1,0,929.0,586.25,0,0,0,0,0,0,1
3156,10,0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,270.0,23.0,1.0,1,0,3004.0,555.11,0,0,0,1,0,0,0
3157,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,200.0,25.0,1.0,0,1,398.0,431.43,0,0,0,0,1,0,0
3158,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,180.0,20.0,1.0,1,1,1378.0,554.01,0,0,0,0,0,0,1
3159,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,21.0,1.0,1,0,421.0,520.55,0,0,0,0,0,0,1
3160,10,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,30.0,1.0,1,1,2144.0,503.1,0,0,0,1,0,0,0
3163,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,389.0,545.58,0,0,0,0,0,0,1
3164,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,224.0,21.0,1.0,1,0,690.0,627.08,0,0,0,0,0,0,1
3165,11,0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,250.0,25.0,1.0,1,1,3000.0,575.13,0,1,0,0,0,0,0
3171,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,22.0,1.0,1,0,762.0,338.87,0,0,1,0,0,0,0
3172,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,3009.0,661.03,0,0,0,0,0,0,1
3173,11,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,1,0,1087.0,460.21,0,0,0,0,0,0,1
3174,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,1680.0,552.96,0,0,0,0,0,0,1
3175,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,250.0,22.0,1.0,1,1,1723.0,466.14,0,0,0,1,0,0,0
3177,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,20.0,1.0,1,1,1998.0,492.75,0,0,0,1,0,0,0
3178,10,0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,275.0,35.0,1.0,1,1,3592.0,431.82,0,0,0,1,0,0,0
3179,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,26.0,1.0,1,0,762.0,410.99,0,0,0,0,0,0,1
3180,10,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,1250.0,390.95,0,0,0,0,0,0,1
3181,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,285.0,30.0,1.0,1,1,1619.0,434.2,0,0,0,0,1,0,0
3183,10,0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,250.0,30.0,1.0,1,1,2080.0,646.78,0,1,0,0,0,0,0
3186,11,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,315.0,23.0,1.0,1,1,3201.0,518.41,0,0,0,1,0,0,0
3187,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,16.0,1.0,1,0,2098.0,600.79,0,0,0,0,0,0,1
3191,9,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,0,358.0,341.32,0,0,1,0,0,0,0
3192,10,1,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,25.0,1.0,1,0,926.0,482.02,0,0,0,0,0,0,1
3193,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,1,1378.0,624.23,0,0,0,0,0,0,1
3194,10,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,196.0,18.0,1.0,1,0,509.0,524.6,0,0,0,0,0,0,1
3197,11,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,20.0,1.0,1,1,3000.0,630.18,0,0,0,0,0,0,1
3198,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,25.0,1.0,1,0,632.0,558.37,0,0,0,0,0,0,1
3199,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,290.0,16.0,1.0,1,0,926.0,508.32,0,0,0,0,0,0,1
3201,10,1,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,120.0,30.0,1.0,1,0,1692.0,491.07,0,0,0,1,0,0,0
3202,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,210.0,25.0,1.0,1,0,1087.0,458.99,0,0,0,0,0,0,1
3203,11,0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,25.0,1.0,1,1,1723.0,472.73,0,0,0,1,0,0,0
3206,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,20.0,1.0,0,1,356.0,553.93,0,0,0,1,0,0,0
3207,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,30.0,1.0,1,0,712.0,562.5,0,0,0,0,0,0,1
3209,10,1,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,255.0,30.0,1.0,1,1,1202.0,388.46,0,0,1,0,0,0,0
3210,9,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,275.0,25.0,1.0,1,1,1062.0,519.04,0,0,0,1,0,0,0
3211,10,0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,264.0,25.0,1.0,1,1,1202.0,529.05,0,0,1,0,0,0,0
3212,10,1,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,400.0,24.0,1.0,1,1,1720.0,412.67,0,0,0,1,0,0,0
3215,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,898.0,473.52,0,0,0,0,0,0,1
3216,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,30.0,0.0,1,1,1202.0,475.83,0,0,1,0,0,0,0
3217,10,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,854.0,457.71,0,0,0,0,0,0,1
3219,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,180.0,30.0,1.0,1,1,2255.0,389.02,0,0,0,0,1,0,0
3220,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,300.0,25.0,1.0,1,0,1733.0,623.11,0,0,0,1,0,0,0
3221,10,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,21.0,1.0,1,0,1828.0,497.91,0,0,0,1,0,0,0
3225,10,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,160.0,23.0,1.0,0,1,1212.0,567.79,0,0,0,0,0,0,1
3226,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,27.0,1.0,1,0,1327.0,398.77,0,0,0,0,0,0,1
3227,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,1,0,1812.0,439.05,0,0,0,0,0,0,1
3228,11,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,255.0,18.0,1.0,1,0,996.0,669.13,0,0,0,0,0,0,1
3229,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,275.0,30.0,1.0,1,0,2340.0,663.51,0,1,0,0,0,0,0
3231,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,275.0,22.0,0.0,1,1,502.0,481.94,0,0,0,1,0,0,0
3233,10,0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,40.0,1.0,1,1,3138.0,467.09,0,0,0,0,0,0,1
3234,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,330.0,31.0,1.0,1,0,2041.0,631.53,0,0,0,0,0,0,1
3237,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,140.0,20.0,1.0,1,1,1900.0,599.59,0,0,0,0,0,0,1
3239,10,1,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,1526.0,583.43,0,0,0,0,0,0,1
3240,11,1,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,350.0,30.0,1.0,1,0,1295.0,457.16,0,0,0,0,0,0,1
3244,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,18.0,1.0,1,0,690.0,534.36,0,0,0,0,0,0,1
3245,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,135.0,23.0,1.0,1,0,996.0,406.74,0,0,0,0,0,0,1
3247,11,1,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,1,2966.0,494.84,0,0,0,0,0,0,1
3248,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,205.0,20.0,1.0,1,0,632.0,507.43,0,0,0,0,1,0,0
3249,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,0.0,1,1,502.0,540.38,0,0,0,0,0,0,1
3251,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,30.0,1.0,1,0,1913.0,609.16,0,0,0,0,0,0,1
3254,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,0,1680.0,637.33,0,0,0,0,0,0,1
3255,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,225.0,15.0,1.0,0,0,331.0,428.4,0,0,0,0,0,0,1
3257,10,1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,225.0,14.0,1.0,1,1,539.0,490.51,0,0,0,1,0,0,0
3258,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,300.0,33.0,1.0,1,0,316.0,619.61,0,0,0,0,0,0,1
3260,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,30.0,1.0,1,0,1087.0,601.1,0,0,0,0,0,0,1
3262,11,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,149.0,527.15,0,0,0,0,0,0,1
3264,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,25.0,1.0,1,0,2748.0,616.67,0,0,0,0,0,0,1
3265,10,0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,318.0,40.0,1.0,1,1,3201.0,414.42,0,0,0,1,0,0,0
3266,10,0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,270.0,25.0,1.0,1,1,2255.0,474.48,0,0,0,1,0,0,0
3268,11,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,215.0,20.0,1.0,1,0,774.0,671.89,0,0,0,0,0,0,1
3269,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,362.0,514.12,0,0,0,0,0,0,1
3270,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,200.0,20.0,1.0,0,1,398.0,370.98,0,0,0,0,0,0,1
3271,11,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,21.0,1.0,1,0,1327.0,600.39,0,0,0,0,0,0,1
3272,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,32.0,1.0,1,1,1046.0,454.36,0,0,0,0,0,0,1
3274,10,1,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,275.0,25.0,1.0,1,0,2041.0,572.44,0,0,0,0,0,0,1
3275,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,270.0,18.0,1.0,1,1,2999.0,566.27,0,0,0,1,0,0,0
3277,10,1,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,240.0,15.0,1.0,1,0,247.0,535.73,0,0,0,0,0,0,1
3280,10,1,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,7.0,1.0,1,0,868.0,292.26,0,0,0,0,0,0,1
3281,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,300.0,30.0,1.0,1,1,3138.0,387.98,0,0,0,1,0,0,0
3282,11,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,25.0,1.0,1,0,2748.0,636.38,0,0,0,0,0,0,1
3283,9,1,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,250.0,21.0,1.0,1,0,1411.0,344.13,0,0,0,1,0,0,0
3284,9,1,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,275.0,20.0,1.0,1,0,362.0,422.45,0,0,0,0,0,0,1
3285,10,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,315.0,25.0,1.0,1,0,1250.0,403.22,0,0,0,0,0,0,1
3286,10,0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,350.0,30.0,1.0,1,0,712.0,475.83,0,0,0,0,1,0,0
3287,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,22.0,1.0,1,0,1380.0,329.9,0,0,1,0,0,0,0
3289,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,22.0,1.0,1,1,2999.0,570.28,0,0,0,0,0,0,1
3290,11,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,20.0,1.0,1,0,929.0,723.2,0,0,0,0,0,0,1
3291,10,1,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,200.0,23.0,1.0,0,1,398.0,348.94,0,0,1,0,0,0,0
3295,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,30.0,1.0,1,1,673.0,489.33,0,0,0,0,0,0,1
3296,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,16.0,1.0,1,0,347.0,475.84,0,0,0,0,0,0,1
3299,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,17.0,1.0,1,0,347.0,650.83,0,0,0,0,0,0,1
3300,11,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,35.0,1.0,1,1,1378.0,597.22,0,0,0,0,0,0,1
3302,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,21.0,1.0,1,0,1526.0,606.9,0,0,0,0,0,0,1
3304,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,20.0,1.0,1,0,196.0,542.79,0,0,0,0,0,0,1
3306,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,300.0,28.0,1.0,1,1,2144.0,544.46,0,1,0,0,0,0,0
3308,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,250.0,28.0,1.0,1,1,2646.0,516.98,0,0,0,1,0,0,0
3309,9,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,15.0,1.0,1,0,929.0,549.07,0,0,0,0,0,0,1
3310,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,300.0,20.0,1.0,1,0,1411.0,415.24,0,0,1,0,0,0,0
3311,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,245.0,20.0,1.0,1,0,149.0,525.72,0,0,0,0,0,0,1
3312,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,30.0,1.0,1,1,2999.0,607.06,0,0,0,0,0,0,1
3314,9,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,20.0,1.0,1,0,1526.0,618.06,0,0,0,0,0,0,1
3315,10,0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,180.0,22.0,1.0,1,0,887.0,625.97,0,0,0,0,0,0,1
3316,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,300.0,26.0,1.0,1,1,2255.0,587.6,0,0,0,0,0,0,1
3318,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,27.0,1.0,1,1,1046.0,690.16,0,0,0,0,0,0,1
3320,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,261.0,27.0,1.0,1,1,1734.0,582.99,0,0,0,1,0,0,0
3322,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,240.0,30.0,1.0,1,0,808.0,566.39,0,0,0,0,0,0,1
3323,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,12.0,1.0,0,0,331.0,529.13,0,0,0,0,0,0,1
3324,10,0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,16.0,1.0,0,1,366.0,592.05,0,0,0,0,0,0,1
3327,10,1,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,225.0,25.0,1.0,1,0,358.0,570.44,0,0,0,0,0,0,1
3328,10,0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,235.0,25.0,1.0,1,0,1828.0,623.9,0,0,0,0,0,0,1
3333,10,0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,250.0,30.0,1.0,1,1,2532.0,499.34,0,0,0,1,0,0,0
3335,10,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,250.0,28.0,1.0,1,0,1233.0,577.43,0,0,0,0,0,0,1
3336,10,0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,270.0,28.0,1.0,1,0,1489.0,562.65,0,0,0,1,0,0,0
3337,10,1,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,275.0,27.0,1.0,1,0,899.0,442.49,0,0,0,0,1,0,0
3339,10,1,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,160.0,20.0,1.0,0,1,1212.0,574.53,0,0,0,0,0,0,1
3341,10,1,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,225.0,26.0,1.0,1,0,358.0,282.16,0,0,0,0,0,0,1
3342,11,0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,250.0,21.0,1.0,1,0,2183.0,493.94,0,0,0,1,0,0,0
